"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;5;99;"Outros bens e direitos";"PÁ CARREGADEIRA, MARCA CASE,MODELO W20, ANO 1997";"170000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;6;99;"Outros bens e direitos";"SERINGAL DEMOCRACIA, TARAUACÁ, MEDINDO 5.550HA";"250000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;7;99;"Outros bens e direitos";"SERINGAL PORTO CENTRAL, NO MUNICÍPIO DE MANOEL URBANO - AC, COM 18.100HA";"2500000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10198;1;99;"Outros bens e direitos";"APARELHO CELULAR MARCA MOTOROLA, MODELO V600";"600,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10198;2;99;"Outros bens e direitos";"CAVALO RAÇA QUARTO DE MILHA";"6000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10238;1;99;"Outros bens e direitos";"1 AUTOMÓVEL S 10, ANO 2000";"40000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10238;2;99;"Outros bens e direitos";"1 CASA EM MACEIÓ, SITUADA NA RUA MIRANTE MASCARENHAS N. 79, PAJUÇARA";"60000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;1;99;"Outros bens e direitos";"PARTE DE UM AVIÃO MONO MOTOR MODELO PA 32 EMBRAER 720";"200000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;2;99;"Outros bens e direitos";"PARTE EM AVÃO ULTRALEVE ";"10000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;3;99;"Outros bens e direitos";"PARTE EM UM CARRO HILUX ANO 2001/2001";"40000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;4;99;"Outros bens e direitos";"PARTE EM UM CARRO MARCA SAVEIRO ANO 96";"5000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;5;99;"Outros bens e direitos";"PARTE EM UM PREDIO EM CONSTRUÇÃO COM 3 PISOS SITUADA NA AVENIDA VACY ERCULANO S/N EM IPIXUNA - AM";"120000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;6;99;"Outros bens e direitos";"PARTE EM UMA CASA EM ALVENARIA COM 2 PISOS EM CONSTRUÇÃO SITUADA NA RUA JOÃO TRINDADE S/N IPIXUNA - AM ";"60000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;7;99;"Outros bens e direitos";"PARTE EM UMA CASA SITUADA NA RUA JAMINAUAS 795 EM CRUZEIRO DO ";"30000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;8;99;"Outros bens e direitos";"PARTE EM UMA FAZENDA COM 700 HECTARES DE PASTO COM 1.300 CABEÇAS DE GADO";"800000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10245;9;99;"Outros bens e direitos";"PARTE EM UMA MAQUINA PÁ CARREGADEIRA MIX 55";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10268;1;99;"Outros bens e direitos";"1 CASA EM ALVENARIA, LOCALIZADA NO CONJ. TUCUMÃ I Q S 11 CASA 06 N. 184, BAIRRO DISTR. IND.";"80000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10079;1;99;"Outros bens e direitos";"Um Imóvel Residencial, adquirido em abril/1995, iniciada reforma/ampliação en 2002, ainda não concluida, localizada na Av. Antonio da Rocha Viana, 1253 - Bosque. valor em 31/12/2005";"250000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10079;2;99;"Outros bens e direitos";"Um Tereno Adquirido junto à IPÊ Empreendimentos Imobiliários LTDA. no loteamento IPÊ";"6000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10079;3;99;"Outros bens e direitos";"Um Veículo Marca Ford Fiesta 1.0 adquirido em dez/2004, financiado pelo banco Finasa, em 24 parcelas mais entrada, valor em 31/12/2005";"25109,14";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10083;1;99;"Outros bens e direitos";"Um Fiat Uno fire, adquirido em 01/09/2005 atraves de financiamento do UNIBANCO, empresa CONVEL VEICULOS LTDA (CNPJ. 84.331.149-43), valor pago em 31/12/2005";"2411,90";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10083;2;99;"Outros bens e direitos";"Um Fiat Uno, adquirido da empresa Ventuno veiculo - CNPJ. 03.974.905/0001-50, em 2002, a vista ";"16280,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10083;3;99;"Outros bens e direitos";"Uma Casa em alvenaria, endereço supra citado";"25000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;1;99;"Outros bens e direitos";"Dois lotes de terras no assentamento Padre Peixoto, Ramal Santa Maria Km-10, Senador Guiomard-Ac";"200000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;2;99;"Outros bens e direitos";"Um Prédio Comercial localizado Q-10, medindo 213 x 14, Morada do Sol, Rio Branco-Ac";"200000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;3;99;"Outros bens e direitos";"Um automovel Sedan ano e modelo 2001/2002";"18000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;4;99;"Outros bens e direitos";"Um prédio comercial ,localizado na Avenida Antonio da Rocha Viana, esquina com a Rua Paraiba, Vila Nova - Rio Branco-Ac.";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;5;99;"Outros bens e direitos";"Um prédio comercial localizado na Estrada do São Francisco com esquina da Rua Luiz Gonzaga, Rio Branco-Ac";"250000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;6;99;"Outros bens e direitos";"Uma Camionete Fiorino Furgão";"10000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;7;99;"Outros bens e direitos";"Uma Casa localizada à Rua Justiniano de Sespa, Fortaleza-Ce";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;8;99;"Outros bens e direitos";"Uma Casa localizada à Rua Plutão, 409 - Morada do Sol - Rio Branco.Ac";"250000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10092;9;99;"Outros bens e direitos";"Uma moto marca Honda";"10000,00";"#NE";"#NE"
