"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10058;2;99;"Outros bens e direitos";"UM TERRENO RURAL MEDINDO 100x100m";"50000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10058;3;99;"Outros bens e direitos";"UM VEÍCULO  TIPO  S10, GM, ANO 2001";"30000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10058;4;99;"Outros bens e direitos";"UM VEÍCULO TIPO FRONTIER NISSAN, ANO 2005";"50000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10077;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10085;1;99;"Outros bens e direitos";"DECLARAÇÃO EM ANEXO";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10094;1;99;"Outros bens e direitos";"AQUISIÇÃO DO CONSÓRCIO NACIONAL WOLSWAGEN LTDA";"4924,71";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10096;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10101;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10142;1;99;"Outros bens e direitos";"IMÓVEL RURAL";"150000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10142;2;99;"Outros bens e direitos";"VEÍCULO GM ASTRA";"55000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10142;3;99;"Outros bens e direitos";"VEÍCULO GM FOX";"28000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;1;99;"Outros bens e direitos";"03 TERRENO URBANOS, LOCALIZADO NA RUA EVERALDO VASCONCELOS, QUADRA 15, SETOR 09, LOTES 10,11 E 12, BAIRRO FONTE NOVA, SANTANA/AP";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;2;99;"Outros bens e direitos";"APARTAMENTO SITUADO NO EDIFIO CAP. D. ANTIBES. LOCALIZADO A RUA ACIPRESTE MANOEL TEODORO, 776 BATISTA CAMPOS - BELEM/PA";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;3;99;"Outros bens e direitos";"CASA RESIDENCIAL EM ALVENARIA, LOCALIZADAA RUA D-24, 385 VILA AMAZONAS EM SANTANA/AP";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;4;99;"Outros bens e direitos";"PRÉDIO COMERCIALLOCALIZADO A AVENIDA CORADE CARVALHO, 568- CENTRO - MACAPÁ/AP";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;5;99;"Outros bens e direitos";"QUATRO LOTES DE TERRAS, RODOVIA MACAPÁ/SANTANA-IGARAPÉ DAFORTALEZA";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;6;99;"Outros bens e direitos";"TERRENO NA VILA CUIRANA. MUNICÍPIO DE SALINÓPOLIS-PA";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;7;99;"Outros bens e direitos";"TERRENO URBANO, RUA TOCANTINS LOTE 13, QUADRA 54, S-06";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;8;99;"Outros bens e direitos";"VEICULO MARCA GOL/PLUS, COR CINZA, PLACA NFB 2185, ANO 2001";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;9;99;"Outros bens e direitos";"VEICULO MARCA RANGER CD 4X2 COR PRETA, PLACA NFB 3577, ANO 2001";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10154;10;99;"Outros bens e direitos";"VEICULO MARCA TIPO PALIO DE COR AZUL, PLACA NFB 2185, ANO 1999";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10164;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;1;99;"Outros bens e direitos";"CASA RESIDENCIAL CONSTRUÍDA EM MADEIRA EDIFICADA EM TERRENO RURAL LOCALIZADA A MARGEM DO RIO CURIAÚ";"10000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;2;99;"Outros bens e direitos";"CINQUENTA POR CENTO DA AQUISIÇÃO DE UMA CASA RESIDENCIAL, COM PONTO COMERCIAL LOCALIZADO NA AVENIDA GLICÉRIO DE SOUZA FIGUEIREDO, N. 2562 E 2652, BAIRRO NOVO HORIZONTE (VALOR PAGO PARCELADO)";"300000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;3;99;"Outros bens e direitos";"TERRENO RURAL LOCALIZADO A MARGEM DO RIO CURIAÚ, COM 50ACRES";"11133,55";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;4;99;"Outros bens e direitos";"TERRENO RURAL LOCALIZADO NO MUNICÍPIO DE FERREIRA GOMES INVADIDO PERDA TOTAL";"10000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AP";"AP";"AMAPÁ";10198;5;99;"Outros bens e direitos";"TERRENO URBANO LOCALIZADO NO BAIRRO ZERÃO";"15000,00";"#NE";"#NE"
